City	Country	Continent	Category	Sub-Category	Action Type	Action Name	Year	Action description	Source(s)	Link(s)	GCOM ID	CDP Account number	Character count of description	description usability
Bogotá 	Colombia	Latin America	Mass Transit		Smart public transport		2017	"Bogotá has an extensive program of technological advancement in public transport, including bus replacement by new buses lower emissions and electric buses. Also includes the massive use of the bikes."	CDP			31154	200	
Bogotá 	Colombia	Latin America	Energy Supply		Low or zero carbon energy supply generation		2017	"Implement the use of photovoltaic energy for LED lighting, as a backup to primary energy source"	CDP			31154	95	
Bogotá 	Colombia	Latin America	Waste		Waste prevention policies and programs		2017	Recycling program of organic and inorganic waste generated in the city and promotes their use.  Updating the Production and Responsible Consumption Policy that aims to reduce the amount of waste generated.	CDP			31154	205	
Bogotá 	Colombia	Latin America	Buildings		Building codes and standards		2017	"The purpose is to introduce sustainability criteria in new buildings that help to save electricity, water, increase the use of renewable energies, use the bioclimatic in the design and take recollection and use of rainwater."	CDP			31154	224	
Bogotá 	Colombia	Latin America	Outdoor Lighting		LED / CFL / other luminaire technologies		2017	This is a long term program to change lights of the outdoor public lighting with LED technology.	CDP			31154	96	
Bogotá 	Colombia	Latin America	Private Transport		Awareness and education for non motorized transport		2017	Through incentives for the use of electric vehicles; and promote the use of bicycles and mass transit instead of private vehicles.	CDP			31154	130	
Bogotá 	Colombia	Latin America	Private Transport		Infrastructure for non motorized transport		2017	To carry out 100% of the activities for the implementation of the sustainable mobility programs and the promotion of less polluting mobility.Implement 100% of the strategy for the improvement of bicycle transport.	CDP			31154	213	
Bogotá 	Colombia	Latin America	Community-Scale Development		Green space and/ or biodiversity preservation and expansion		2017	To increase the areas with participatory ecological restoration processes or conservation and / or maintenance in the rurality of Bogota	CDP			31154	136	
Bogotá 	Colombia	Latin America	Water		Water recycling and reclamation		2017	"To increase the supply of water: aquifer protection, collection and utilization of rain water, reducing water consumption, recovery of surface water sources."	CDP			31154	157	
Bogotá 	Colombia	Latin America	Private Transport		Improve fuel economy and reduce CO2 from trucks (private)		2017	"Train 3,100 drivers of all types of vehicles in eco-driving."	CDP			31154	60	
Byron Shire	Australia	South Asia and Oceania	Other		Other		2017	"We will be developing action plans, which will detail actions that will reduce emissions across all sectors (energy, buildings, transport, land use and waste). These mitigation actions will be implemented in partnership with other organisations or businesses."	CDP			58543	259	
Canberra	Australia	South Asia and Oceania	Energy Supply		Low or zero carbon energy supply generation		2017	"By 2020, 100% of Canberra’s electricity supply will be from large-scale renewables, contributing to a 40% reduction in greenhouse gas emissions by 2020.  Emissions savings from the 100% renewable energy target are cumulative projections to 2020, while emissions savings will continue past this date these have not been calculated."	CDP			43928	330	
Canberra	Australia	South Asia and Oceania	Waste		Waste prevention policies and programs		2017	"The ACT Government has introduced a waste management strategy that will guide the ACT in reducing waste and recovering resources to achieve a sustainable, carbon-neutral Canberra.  Emissions savings from waste are cumulative projections to 2020, while emissions savings will continue past this date these have not been calculated."	CDP			43928	330	
Canberra	Australia	South Asia and Oceania	Buildings		Energy efficiency/ retrofit measures		2017	"The Energy Efficiency Improvement Scheme (EEIS) started on 1 January 2013. The EEIS sets a Territory-wide energy savings target and includes obligations for ACT electricity retailers to meet an individual Retailer Energy Savings Obligation.  Emissions savings from the EEIS are cumulative projections to 2020, while emissions savings will continue past this date these have not been calculated."	CDP			43928	394	
Canberra	Australia	South Asia and Oceania	Private Transport		Transportation demand management		2017	"Transport for Canberra is the foundation for transport planning in the ACT. Transport for Canberra aims to reduce traffic congestion and greenhouse gas emissions while increasing the number of people using active travel and public transport.   Emissions savings from transport are cumulative projections to 2020, while emissions savings will continue past this date these have not been calculated."	CDP			43928	397	
Cascais	Portugal	Europe	Buildings		Energy efficiency/ retrofit measures		2017	"consuption monitoring and optimization measures; ""Caça Watts"" - energy diagnostic project for the residential and service sectors; Smart meters, ""Requalifica Five"" project (rehabilitation of buildings), IPSS OCS project (energy reduction ih these type of institutions), energy efficiency in tourism sector and cogeneration in municipal pools."	CDP			50680	342	
Cascais	Portugal	Europe	Outdoor Lighting		LED / CFL / other luminaire technologies		2017	"Municipal plan to outdoor lightning, inclusion and promoting new technologies and more eficient lamps; Optimization of lighting in municipal buildings, Efficient Traffic Lights, Improving Energy Efficiency in Lighting."	CDP			50680	218	
Cascais	Portugal	Europe	Private Transport		Infrastructure for non motorized transport		2017	Promotion of bicycle paths in the entire city	CDP			50680	45	
Cascais	Portugal	Europe	Buildings		On-site renewable energy generation		2017	"Public buildings should introduce renewable energy systems to produce their own energy. Microgeneration, minigeneration and solar heating. Microgeneration of energy to electric vehicles; Promotion of renewable energy"	CDP			50680	216	
Cascais	Portugal	Europe	Finance and Economic Development		Instruments to fund low carbon projects		2017		CDP			50680	0	
Changwon 	South Korea	East Asia	Food and Agriculture		Encourage sustainable food production and consumption		2017	Changwon designated 3 city allotments for farming and the city agriculture technology office supported the farming participants to learn how to cultivate and farm the urban gardens.	CDP			31186	181	
Changwon 	South Korea	East Asia	Water		Wastewater to energy initiatives		2017	Changwon has collected Methane from waste water treatment facilities for bus use.	CDP			31186	81	
Changwon 	South Korea	East Asia	Private Transport		Awareness and education for non motorized transport		2017	"Changwon has issued bicycle licenses for elementary school students who passed the bicycle safety education courses. Not only for children but also for the old, the city opens the transportation safety education classes and free bicycle riding classes."	CDP			31186	252	
Changwon 	South Korea	East Asia	Outdoor Lighting		LED / CFL / other luminaire technologies		2017	"Changwon has more than 25,000 pieces of street lightings. Among them, the city has switched 450 pieces to LED lightings and in 2016 the city is planning to adapt the smart gird street lighting systems."	CDP			31186	201	
Changwon 	South Korea	East Asia	Private Transport		Transportation demand management		2017	"Changwon put kiosks to show the arrival time of every public bus. To enhance the convenience of public transportation, the city installed the Bus Information System at 751 public buses and 665 bus stops. It distributed UTIS equipments to collect transportation information to provide convenience with 834 UTIS equipments for the public vehicles and 800 equipments for taxies."	CDP			31186	375	
Changwon 	South Korea	East Asia	Waste		Recycling or composting collections and/or facilities		2017	Changwon signed an MOU to collect electronic wastes with Korea Electronics Industry Environment Institute. The institute reuses and recycles by splitting the wastes. City promoted the collecting system and collecting date for the electronics wastes to the public.	CDP			31186	263	
Changwon 	South Korea	East Asia	Community-Scale Development		Green space and/ or biodiversity preservation and expansion		2017	City has 5 ecological corridors to connect eco systems.	CDP			31186	55	
Changwon 	South Korea	East Asia	Energy Supply		Smart grid		2017	"In 2013, Changwon was designated as a test bed for smart grid project. There are 13 stakeholders to cooperate the project. The city will adapt the smart-grid project to 60 small and medium companies to efficient energy use."	CDP			31186	223	
Changwon 	South Korea	East Asia	Waste		Recycling or composting collections and/or facilities		2017	"In 2014, The city's recycling collection amount reached 94.66 tons a day compared to 93.81tons a day. The bottles and cans recycling rates were highly increased. To reduce the wastes and to increase the recycling rates, city strongly restricted 22,283 restraints to use disposable items. City did campaigns not to have exaggerated wrappings. City has opened 16 times of flea markets."	CDP			31186	383	
Changwon 	South Korea	East Asia	Energy Supply		Low or zero carbon energy supply generation		2017	"Increase in renewable energy supply such as LFG. City made contract with a private company to utilize Methane as bus fuels for 200 buses a day with 1 finery facility (600m2/hr) and 2 storage tanks(200m2). The city can reduce 4,360 tons of Co2 annually from this collecting facility."	CDP			31186	282	
Changwon 	South Korea	East Asia	Buildings		Carbon emissions reduction from industry		2017	"Large emitters of GHG emissions in private sectors are subject of ""GHG Emission Target Management System"" which is mandatory from government regulation where all the participants should report their emissions and are allocated reduction targets."	CDP			31186	245	
Changwon 	South Korea	East Asia	Community-Scale Development		Eco-district development strategy		2017	Not only the public buildings but also private housing have been installed the green roof tops to save energy and make the city cooler. The city has supported the constructions of School Forest to raise students’ awareness of the importance of Environment.	CDP			31186	256	
Amsterdam	Netherlands	Europe	Community-Scale Development		Compact cities		2017	Amsterdam is a compact city. No urban Sprawl	CDP			31148	44	
Changwon 	South Korea	East Asia	Buildings		On-site renewable energy generation		2017	"The Ministry of Environment has promoted the renewable energy distribution program to local governments to support its citizens to expand renewable energy. There were 5,293 households of PV mounting roof tops with monetary reward."	CDP			31186	230	
